Wall time,Step,Value
1745166922.2583244,1,0.08813014626502991
1745166928.9984455,2,0.10392969846725464
1745166935.6484756,3,0.09324446320533752
1745166942.481282,4,0.13224612176418304
1745166949.8223705,5,0.2550179362297058
1745166962.7256162,6,0.5100178718566895
1745166970.4645844,7,0.7983755469322205
1745166978.6374035,8,1.6367321014404297
1745166987.2616394,9,2.7855730056762695
1745166996.4372518,10,4.212379455566406
1745167012.281255,11,4.920043468475342
1745167023.2638822,12,5.955085754394531
1745167035.6777685,13,7.463817119598389
1745167049.7385433,14,8.279585838317871
1745167064.8986218,15,9.371197700500488
1745167088.628116,16,9.283802032470703
1745167107.4938483,17,9.48530387878418
1745167127.6839097,18,10.064606666564941
1745167148.0332198,19,10.188189506530762
1745167169.21714,20,10.990887641906738
1745167197.1280394,21,11.055798530578613
1745167220.0327291,22,12.179792404174805
1745167243.223719,23,13.313464164733887
1745167266.985783,24,14.28852367401123
1745167291.0514345,25,15.326883316040039
1745167320.510504,26,16.352083206176758
1745167344.1902754,27,16.76680564880371
1745167367.6943023,28,18.276023864746094
1745167391.712642,29,18.66668701171875
1745167415.6756213,30,18.378259658813477
1745167446.003178,31,19.694650650024414
1745167470.1674018,32,21.048070907592773
1745167494.380027,33,20.77484703063965
1745167518.6161163,34,21.814836502075195
1745167542.6083827,35,21.74252700805664
1745167573.0536478,36,22.263404846191406
1745167597.2431092,37,23.3304443359375
1745167621.1981418,38,24.783811569213867
1745167645.6886058,39,23.085285186767578
1745167669.8861606,40,23.232826232910156
1745167699.5584068,41,24.052988052368164
1745167724.0108314,42,24.994373321533203
1745167747.9816148,43,25.243804931640625
1745167771.9284315,44,25.264503479003906
1745167796.2216518,45,26.876304626464844
1745167825.7027647,46,27.218076705932617
1745167849.845479,47,26.84758186340332
1745167874.1590064,48,25.345762252807617
1745167898.2298887,49,24.958988189697266
1745167922.1723745,50,26.75741195678711
1745167951.8426287,51,26.185121536254883
1745167975.4636436,52,26.394630432128906
1745167999.5026808,53,27.081846237182617
1745168023.625189,54,26.402530670166016
1745168047.712092,55,26.592546463012695
1745168077.2991977,56,25.012975692749023
1745168101.2887113,57,26.04611587524414
1745168125.3483386,58,26.832517623901367
1745168149.4555545,59,24.964141845703125
1745168173.203889,60,25.601009368896484
1745168203.0749645,61,23.75141716003418
1745168227.1983407,62,25.896665573120117
1745168251.2767878,63,24.77349090576172
1745168275.5982893,64,24.54264259338379
1745168299.6710298,65,25.090545654296875
1745168329.1541553,66,25.082551956176758
1745168353.3380592,67,23.142478942871094
1745168377.458018,68,24.84897232055664
1745168401.5527208,69,22.884408950805664
1745168425.515403,70,22.68661117553711
1745168455.6597967,71,22.098405838012695
1745168479.9511592,72,23.756702423095703
1745168504.1057901,73,20.28306770324707
1745168528.4924073,74,23.316904067993164
1745168552.964153,75,20.93885040283203
1745168582.2375245,76,20.830411911010742
1745168606.396787,77,21.627443313598633
1745168630.4731975,78,20.215274810791016
1745168654.5019047,79,21.774126052856445
1745168678.8636625,80,19.907669067382812
1745168709.0403018,81,17.50584602355957
1745168733.297627,82,17.59621810913086
1745168757.9137197,83,18.08855628967285
1745168782.3979185,84,20.20250701904297
1745168806.5061035,85,17.773019790649414
1745168836.439294,86,20.62563705444336
1745168860.7247937,87,21.055156707763672
1745168885.175358,88,20.32061767578125
1745168909.6372297,89,19.776199340820312
1745168934.2360082,90,19.22646141052246
1745168964.1117735,91,18.752721786499023
1745168988.1028879,92,18.06484031677246
1745169012.3781428,93,18.684310913085938
1745169036.5733159,94,19.693225860595703
1745169060.4896607,95,17.633758544921875
1745169090.5063097,96,19.284564971923828
1745169114.6468203,97,19.239028930664062
