Wall time,Step,Value
1745176911.89266,1,0.09054136276245117
1745176916.3042119,2,0.10617326945066452
1745176920.7185755,3,0.125980943441391
1745176925.2713592,4,0.23533877730369568
1745176929.9975245,5,0.27639660239219666
1745176940.40241,6,0.6318666934967041
1745176945.2950099,7,0.8978297710418701
1745176950.3686109,8,1.525442361831665
1745176955.5377462,9,2.295229911804199
1745176960.9330947,10,3.533597707748413
1745176972.6286938,11,4.445086479187012
1745176978.4642675,12,5.961951732635498
1745176984.4327796,13,6.556985378265381
1745176990.805923,14,7.677051544189453
1745176997.7677612,15,8.485255241394043
1745177011.1734436,16,9.046101570129395
1745177019.2074988,17,9.76429271697998
1745177027.9041474,18,10.322720527648926
1745177036.7686205,19,10.522455215454102
1745177045.6792336,20,11.48644733428955
1745177061.302177,21,11.812148094177246
1745177071.3450801,22,12.681010246276855
1745177081.5952356,23,12.822188377380371
1745177091.8696976,24,13.443807601928711
1745177102.2543364,25,14.084729194641113
1745177118.573637,26,14.397516250610352
1745177129.6018841,27,15.248946189880371
1745177140.7472987,28,16.194725036621094
1745177152.2284262,29,16.399734497070312
1745177163.639468,30,17.09905433654785
1745177181.67049,31,17.478445053100586
1745177194.1886787,32,17.861740112304688
1745177206.5602095,33,18.00412368774414
1745177219.302062,34,17.88473129272461
1745177232.243928,35,17.679895401000977
1745177251.307851,36,19.372102737426758
1745177264.2050264,37,18.697311401367188
1745177277.5395312,38,18.068323135375977
1745177291.001027,39,18.275129318237305
1745177304.3546429,40,19.975465774536133
1745177323.371175,41,17.425933837890625
1745177336.8222075,42,19.44635581970215
1745177350.377693,43,20.46430206298828
1745177363.8323827,44,21.55118179321289
1745177377.2764556,45,20.969526290893555
1745177396.5480094,46,20.07419776916504
1745177409.8772902,47,21.46091079711914
1745177423.2501526,48,21.474952697753906
1745177436.7253127,49,20.902963638305664
1745177450.318467,50,23.135129928588867
1745177469.6403553,51,22.23056983947754
1745177483.0270517,52,21.603595733642578
1745177496.4491856,53,21.48012924194336
1745177509.927426,54,22.88392448425293
1745177523.3838158,55,22.89218521118164
1745177542.4788165,56,23.57956886291504
1745177555.8495693,57,24.12640953063965
1745177569.3355935,58,22.826656341552734
1745177582.7209306,59,23.2487735748291
1745177596.1402197,60,25.022266387939453
1745177615.5951416,61,21.693134307861328
1745177628.994248,62,22.381973266601562
1745177642.62507,63,23.087146759033203
1745177656.0485198,64,23.632463455200195
1745177669.438964,65,22.439199447631836
1745177688.6885803,66,20.743663787841797
1745177702.1559806,67,20.60353660583496
1745177715.799717,68,21.572418212890625
1745177729.3345487,69,19.824312210083008
1745177742.696118,70,21.607999801635742
1745177761.955798,71,24.037763595581055
1745177775.2996423,72,21.274160385131836
1745177788.8626935,73,18.760944366455078
1745177802.531304,74,19.94614601135254
1745177815.9937696,75,22.29714584350586
1745177835.5254998,76,17.933408737182617
1745177849.0881562,77,22.53203582763672
1745177862.5662751,78,18.29427146911621
1745177875.8690288,79,22.46870994567871
1745177889.2232287,80,18.722726821899414
1745177908.6126187,81,21.365917205810547
1745177922.1692228,82,19.424686431884766
1745177935.5423384,83,20.995559692382812
1745177949.0011973,84,18.061643600463867
1745177962.4671845,85,22.821889877319336
1745177981.615371,86,23.22431182861328
1745177995.1377044,87,21.668954849243164
1745178008.736287,88,18.897523880004883
1745178022.0936313,89,21.880531311035156
1745178035.4156516,90,19.713598251342773
1745178054.8174322,91,19.06313133239746
1745178068.1695611,92,20.126502990722656
1745178081.6161737,93,20.90202522277832
1745178095.113469,94,16.555885314941406
1745178108.5747628,95,17.721111297607422
1745178127.8424487,96,18.131202697753906
1745178141.4505165,97,20.37214469909668
1745178147.4856493,98,10.383710861206055
