Wall time,Step,Value
1746118060.6858194,1,0.08813014626502991
1746118068.265649,2,0.07010821998119354
1746118076.1314387,3,0.11196727305650711
1746118084.1703422,4,0.15434136986732483
1746118092.537536,5,0.6067244410514832
1746118106.322876,6,1.6677374839782715
1746118116.6819577,7,3.1832833290100098
1746118128.5802686,8,4.8669962882995605
1746118141.5776446,9,6.554762840270996
1746118156.3258252,10,7.559460639953613
1746118177.262192,11,8.487170219421387
1746118195.240459,12,8.844548225402832
1746118214.4543312,13,10.481131553649902
1746118233.8734229,14,11.782931327819824
1746118254.186664,15,12.5814208984375
1746118279.3816617,16,13.426881790161133
1746118300.6182458,17,14.604219436645508
1746118322.9891174,18,16.09085464477539
1746118346.2096484,19,17.100730895996094
1746118370.3705137,20,19.030046463012695
1746118400.0541909,21,19.133697509765625
1746118426.566228,22,20.986713409423828
1746118453.7350802,23,21.745891571044922
1746118480.9278202,24,23.303207397460938
1746118508.0078757,25,24.181467056274414
1746118539.4825792,26,25.102903366088867
1746118566.5784025,27,25.02260971069336
1746118593.6045969,28,24.70318031311035
1746118620.315698,29,25.5516414642334
1746118647.165441,30,25.70438003540039
1746118678.3243833,31,25.450815200805664
1746118705.2172897,32,24.787784576416016
1746118732.0717702,33,24.471601486206055
1746118758.9942527,34,24.52614402770996
1746118785.914283,35,24.812490463256836
1746118817.3050823,36,23.75117301940918
1746118844.327129,37,23.559253692626953
1746118871.4218998,38,22.415205001831055
1746118898.6842196,39,21.115360260009766
1746118926.4337695,40,22.769437789916992
1746118957.7388961,41,21.376646041870117
1746118984.8442903,42,20.20197105407715
1746119012.5086539,43,19.58882713317871
1746119040.3826754,44,19.844526290893555
1746119068.2231805,45,19.227888107299805
1746119100.2372727,46,18.547588348388672
1746119128.5654705,47,19.47407341003418
1746119155.996904,48,18.01934814453125
1746119183.8559358,49,17.601436614990234
1746119211.812294,50,18.637313842773438
1746119244.2966373,51,19.891265869140625
1746119272.4556344,52,17.88743019104004
1746119299.659158,53,17.69205665588379
1746119327.8970616,54,16.0056095123291
1746119355.8536456,55,16.75201416015625
1746119388.239662,56,15.223335266113281
1746119415.9421217,57,16.11659049987793
1746119444.1382484,58,17.29167938232422
1746119472.1035075,59,14.854453086853027
1746119499.3949542,60,17.16642189025879
1746119531.4059546,61,17.090757369995117
1746119559.2118838,62,15.89648151397705
1746119586.2314224,63,16.633211135864258
1746119613.874779,64,15.51214599609375
1746119641.5997558,65,16.463232040405273
1746119672.7701836,66,15.163108825683594
1746119700.0094051,67,15.656118392944336
1746119727.0360425,68,15.771586418151855
1746119754.2143493,69,16.027996063232422
1746119781.3973625,70,15.5759859085083
1746119813.1404057,71,15.336627960205078
1746119840.773956,72,16.611074447631836
1746119868.2200115,73,15.156295776367188
1746119895.3377125,74,16.17465591430664
1746119922.8331666,75,16.784975051879883
1746119954.605031,76,16.432456970214844
1746119981.5370462,77,16.962106704711914
1746120009.0734975,78,15.09315299987793
1746120036.2217846,79,14.991012573242188
1746120063.4730184,80,14.848554611206055
1746120095.853875,81,15.059962272644043
1746120123.266249,82,13.700814247131348
1746120150.668216,83,14.503966331481934
1746120177.8296063,84,14.160869598388672
1746120204.9603622,85,16.05375862121582
1746120236.429818,86,15.484506607055664
1746120263.4386275,87,13.99970817565918
1746120290.8073843,88,14.61079216003418
1746120318.0195274,89,14.925946235656738
1746120345.3361819,90,14.903624534606934
1746120376.8723512,91,14.539302825927734
1746120404.5248752,92,14.646595001220703
1746120431.6233013,93,14.660379409790039
1746120459.0111,94,15.36986255645752
1746120486.1718824,95,16.597801208496094
1746120517.9619799,96,16.777151107788086
1746120545.1644425,97,15.240476608276367
