Wall time,Step,Value
1745164635.931699,1,0.08813014626502991
1745164642.6094263,2,0.09750685095787048
1745164649.3390245,3,0.13414539396762848
1745164656.1882083,4,0.18243376910686493
1745164663.4609401,5,0.389482319355011
1745164677.0025332,6,0.9658233523368835
1745164685.36051,7,1.980372667312622
1745164694.493042,8,3.43070650100708
1745164704.3404841,9,4.678095817565918
1745164715.4447567,10,6.141655921936035
1745164734.0577643,11,7.240176200866699
1745164747.6977546,12,8.297924995422363
1745164763.3297372,13,9.198083877563477
1745164779.981926,14,9.800384521484375
1745164798.2283378,15,10.655654907226562
1745164823.8935766,16,10.815545082092285
1745164844.3878336,17,11.173778533935547
1745164865.082726,18,11.145736694335938
1745164886.6277268,19,11.848973274230957
1745164908.2892866,20,12.380881309509277
1745164936.5226014,21,12.289444923400879
1745164958.3592727,22,12.970904350280762
1745164980.8181336,23,13.524730682373047
1745165003.9088507,24,14.797991752624512
1745165028.018348,25,15.768656730651855
1745165058.5244837,26,16.507545471191406
1745165083.5211215,27,18.97107696533203
1745165108.308188,28,19.654489517211914
1745165133.380919,29,20.078142166137695
1745165158.327544,30,21.137481689453125
1745165189.48719,31,21.500144958496094
1745165214.617516,32,21.754413604736328
1745165239.8364465,33,20.55477523803711
1745165264.9237912,34,21.19980239868164
1745165289.6463428,35,22.405914306640625
1745165320.299282,36,22.947622299194336
1745165345.154898,37,23.667659759521484
1745165369.624518,38,22.058753967285156
1745165394.3081365,39,23.501380920410156
1745165418.7138836,40,23.710491180419922
1745165448.5396416,41,25.3048095703125
1745165472.8419635,42,26.429737091064453
1745165497.0749967,43,26.830968856811523
1745165521.3280401,44,25.121076583862305
1745165545.5219202,45,26.772275924682617
1745165575.3703341,46,27.87997817993164
1745165599.1849759,47,28.4871826171875
1745165623.153347,48,28.622045516967773
1745165647.27588,49,27.69163703918457
1745165671.2394125,50,28.02265167236328
1745165701.0262282,51,29.442779541015625
1745165725.0597432,52,27.64131736755371
1745165749.1331117,53,27.639358520507812
1745165773.2587223,54,29.5085391998291
1745165797.3896122,55,26.446453094482422
1745165826.8453403,56,25.59467887878418
1745165850.9910517,57,25.439741134643555
1745165875.4217615,58,24.382781982421875
1745165899.5718262,59,27.015777587890625
1745165923.7377312,60,24.54683494567871
1745165953.773972,61,24.611263275146484
1745165978.1536767,62,24.9387264251709
1745166002.2662423,63,23.676708221435547
1745166026.3500793,64,24.429004669189453
1745166050.637155,65,23.860363006591797
1745166080.4836738,66,24.113506317138672
1745166104.7567477,67,24.007360458374023
1745166129.1844027,68,23.441043853759766
1745166153.2868557,69,23.43083381652832
1745166177.5250278,70,23.934293746948242
1745166207.6428363,71,22.541431427001953
1745166231.8090985,72,22.207048416137695
1745166256.3734171,73,22.563783645629883
1745166280.8552432,74,19.81916046142578
1745166305.1671953,75,21.95835304260254
1745166335.0516326,76,21.545534133911133
1745166359.385341,77,20.75225067138672
1745166383.727829,78,20.391780853271484
1745166408.0586565,79,20.977764129638672
1745166432.268081,80,20.455923080444336
1745166462.3203905,81,22.481616973876953
1745166486.6510847,82,19.59444808959961
1745166510.9188888,83,21.250059127807617
1745166535.270491,84,19.899932861328125
1745166559.4519198,85,20.70819664001465
1745166589.237996,86,19.459901809692383
1745166613.6383564,87,18.308061599731445
1745166637.8715324,88,18.56515884399414
1745166662.2931948,89,19.269136428833008
1745166686.3391418,90,19.285388946533203
1745166716.7292478,91,18.29854965209961
1745166741.0133998,92,17.67926025390625
1745166765.2975574,93,17.99897003173828
1745166789.67532,94,18.55345344543457
1745166813.9733665,95,17.369874954223633
1745166843.9041812,96,18.092960357666016
1745166868.2708454,97,18.176719665527344
