Wall time,Step,Value
1745162575.8952043,1,0.0
1745162582.386092,2,0.0
1745162588.9613698,3,0.0
1745162595.545345,4,0.0
1745162602.3412325,5,0.0
1745162614.6130285,6,0.0
1745162621.6663032,7,0.0
1745162628.8576002,8,0.0
1745162636.1335475,9,0.0
1745162643.5936828,10,0.0
1745162656.998013,11,0.0009765625
1745162664.8639998,12,0.0
1745162673.2560067,13,0.0
1745162682.1744797,14,0.0
1745162692.286027,15,0.0
1745162708.600986,16,0.0
1745162720.227889,17,0.0
1745162732.3668609,18,0.0
1745162745.4816637,19,0.0
1745162758.7778423,20,0.0
1745162779.0794053,21,0.0
1745162794.0586176,22,0.0
1745162810.147522,23,0.0
1745162827.128909,24,0.0
1745162845.1295652,25,0.0010869564721360803
1745162868.902549,26,0.0
1745162887.5880063,27,0.0
1745162906.523897,28,0.0
1745162926.3819623,29,0.0
1745162946.9299645,30,0.0
1745162973.8191724,31,0.0
1745162995.160381,32,0.0
1745163016.693281,33,0.0
1745163038.2952602,34,0.0
1745163059.7560496,35,0.0
1745163087.581577,36,0.0
1745163109.536655,37,0.0
1745163132.010213,38,0.0
1745163154.0784345,39,0.0
1745163176.2973478,40,0.0012886597542092204
1745163204.9188354,41,0.0
1745163227.371472,42,0.0
1745163250.3627002,43,0.0
1745163273.8470922,44,0.0
1745163297.5061145,45,0.0014836795162409544
1745163327.2178066,46,0.0015384615398943424
1745163351.0486333,47,0.0032206119503825903
1745163375.1046565,48,0.003355704713612795
1745163399.4660687,49,0.0
1745163423.377819,50,0.003565062303096056
1745163453.3917305,51,0.0
1745163477.3449259,52,0.0
1745163501.1356344,53,0.008064515888690948
1745163524.9119065,54,0.006211180239915848
1745163548.629082,55,0.0021505376789718866
1745163577.4939833,56,0.01116071455180645
1745163600.8552566,57,0.004683840554207563
1745163624.3620973,58,0.009615384973585606
1745163647.8493075,59,0.017326733097434044
1745163671.3218863,60,0.020304568111896515
1745163700.7369819,61,0.010723860934376717
1745163724.0325978,62,0.008474576286971569
1745163747.4294639,63,0.011695906519889832
1745163770.969685,64,0.018292682245373726
1745163794.6317728,65,0.021739130839705467
1745163823.588599,66,0.019543973729014397
1745163847.119222,67,0.0330033004283905
1745163870.5400085,68,0.030821917578577995
1745163893.8327389,69,0.024822693318128586
1745163917.1507797,70,0.025830257683992386
1745163946.3985305,71,0.03474903479218483
1745163969.7047706,72,0.04000000283122063
1745163992.7013724,73,0.03719007968902588
1745164015.7645152,74,0.07630521804094315
1745164038.804379,75,0.048245616257190704
1745164067.9807673,76,0.06787330657243729
1745164091.5190198,77,0.06190476566553116
1745164115.0241816,78,0.08292683213949203
1745164138.4816484,79,0.04210526496171951
1745164161.9487238,80,0.044692736119031906
1745164191.1200492,81,0.09574467688798904
1745164214.6237097,82,0.05714285746216774
1745164238.1675456,83,0.10404624044895172
1745164261.7269568,84,0.061349689960479736
1745164285.2487113,85,0.07692307978868484
1745164314.430674,86,0.1139240562915802
1745164337.9587867,87,0.12578615546226501
1745164361.4363792,88,0.12418300658464432
1745164384.8360968,89,0.08510638028383255
1745164408.2366333,90,0.08208955079317093
1745164437.3198256,91,0.1268656700849533
1745164460.4631188,92,0.08527131378650665
1745164483.3538322,93,0.14393940567970276
1745164506.3546026,94,0.09677419066429138
1745164529.712633,95,0.08695651590824127
1745164558.9501936,96,0.09649123251438141
1745164582.0226846,97,0.1463414579629898
