Wall time,Step,Value
1745169168.4116306,1,0.0
1745169175.1236057,2,0.0
1745169181.664262,3,0.0
1745169188.510749,4,0.0
1745169195.643434,5,0.0
1745169208.7373934,6,0.0
1745169216.604058,7,0.0
1745169224.640158,8,0.0
1745169233.087806,9,0.0
1745169242.225499,10,0.0
1745169258.4731169,11,0.0009881423320621252
1745169269.55724,12,0.0
1745169283.036451,13,0.0010121457744389772
1745169297.5826032,14,0.0
1745169313.28154,15,0.0
1745169337.1633027,16,0.0
1745169355.9069548,17,0.0022371364757418633
1745169375.0422683,18,0.0011441647075116634
1745169395.9257004,19,0.0
1745169417.4865627,20,0.0011904762359336019
1745169446.0469813,21,0.0012048193020746112
1745169468.7204912,22,0.0
1745169492.2127795,23,0.0
1745169516.0852733,24,0.0
1745169540.2368042,25,0.0012953367549926043
1745169570.5397341,26,0.0
1745169594.8660243,27,0.0
1745169619.0558052,28,0.0
1745169642.996526,29,0.0013793103862553835
1745169666.8646653,30,0.0
1745169697.6061032,31,0.0
1745169722.3875794,32,0.0015243901871144772
1745169747.3443272,33,0.0031496062874794006
1745169772.0044994,34,0.0
1745169796.5734272,35,0.0017636683769524097
1745169827.158687,36,0.001855287584476173
1745169851.5832808,37,0.001956947147846222
1745169876.0042784,38,0.00821355264633894
1745169900.5557911,39,0.0021691974252462387
1745169924.9533913,40,0.002298850566148758
1745169955.0966196,41,0.0
1745169979.4267886,42,0.01249999925494194
1745170003.4804945,43,0.005319148767739534
1745170027.4557924,44,0.019498607143759727
1745170051.5016828,45,0.011627906933426857
1745170081.734877,46,0.021084336563944817
1745170105.781595,47,0.022082019597291946
1745170129.8837225,48,0.01986755058169365
1745170153.912924,49,0.016949152573943138
1745170178.2284575,50,0.03971119225025177
1745170207.8596845,51,0.02255639061331749
1745170231.588761,52,0.016597511246800423
1745170255.329481,53,0.05485231801867485
1745170279.2205272,54,0.0491071455180645
1745170302.9676907,55,0.029126213863492012
1745170332.6010938,56,0.06862745434045792
1745170356.5315049,57,0.05670103058218956
1745170380.6932583,58,0.03703703731298447
1745170404.8133023,59,0.06703910231590271
1745170429.0198317,60,0.058139532804489136
1745170459.2003343,61,0.071856290102005
1745170483.056247,62,0.0714285746216774
1745170506.8249488,63,0.10204081237316132
1745170530.7178824,64,0.11267605423927307
1745170554.717692,65,0.10606060922145844
1745170584.3413196,66,0.1015625
1745170608.4499168,67,0.11290322244167328
1745170632.3750803,68,0.11666667461395264
1745170656.2455387,69,0.1666666716337204
1745170679.84482,70,0.10476190596818924
1745170709.6398635,71,0.17592592537403107
1745170733.791223,72,0.18095238506793976
1745170757.906496,73,0.1489361673593521
1745170782.0593715,74,0.22448979318141937
1745170806.4516985,75,0.16304348409175873
1745170836.3425736,76,0.1428571492433548
1745170860.3917115,77,0.20689654350280762
1745170884.554532,78,0.25
1745170908.4107666,79,0.20930232107639313
1745170932.4687052,80,0.27659574151039124
1745170962.4235744,81,0.24175824224948883
1745170986.620569,82,0.27173912525177
1745171010.4109063,83,0.26436781883239746
1745171034.1859846,84,0.20779220759868622
1745171058.3286526,85,0.34408602118492126
1745171088.4617064,86,0.25
1745171112.81298,87,0.24000000953674316
1745171137.266286,88,0.2716049551963806
1745171161.4060056,89,0.3295454680919647
1745171185.8468938,90,0.2682926654815674
1745171215.7452898,91,0.2857142984867096
1745171239.7647634,92,0.3132529854774475
1745171263.755949,93,0.28915661573410034
1745171288.0268111,94,0.31111112236976624
1745171312.3930664,95,0.30000001192092896
1745171342.3486657,96,0.29629629850387573
1745171366.5809898,97,0.2432432472705841
