Wall time,Step,Value
1745160261.0367236,1,0.0
1745160268.3957798,2,0.0
1745160275.66123,3,0.0
1745160283.1396933,4,0.0
1745160291.2341743,5,0.0
1745160305.6808152,6,0.0
1745160314.2547324,7,0.0
1745160322.990978,8,0.0
1745160332.0303423,9,0.0
1745160342.0589998,10,0.0
1745160359.62816,11,0.0019743337761610746
1745160372.5568898,12,0.0
1745160386.8991284,13,0.0
1745160403.7082288,14,0.0010526315309107304
1745160421.181685,15,0.0021715527400374413
1745160445.0184848,16,0.0
1745160463.920433,17,0.001114827231504023
1745160483.559623,18,0.0011312217684462667
1745160503.7897942,19,0.002320185536518693
1745160524.6554818,20,0.001172332908026874
1745160552.2249837,21,0.0
1745160574.33819,22,0.0
1745160596.9466207,23,0.0012210012646391988
1745160619.9900563,24,0.0
1745160643.4017844,25,0.0
1745160672.9381387,26,0.0
1745160696.4488707,27,0.0
1745160720.0800235,28,0.002751031657680869
1745160744.182201,29,0.0
1745160767.9276648,30,0.0015060240402817726
1745160797.988026,31,0.0016025641234591603
1745160821.6597793,32,0.001692047342658043
1745160845.3159747,33,0.005424954928457737
1745160869.1672032,34,0.005639097653329372
1745160892.97356,35,0.009980039671063423
1745160922.306112,36,0.006396588869392872
1745160946.0708897,37,0.006864988245069981
1745160969.775266,38,0.002421307610347867
1745160993.3010948,39,0.005063291173428297
1745161016.7627642,40,0.008021390065550804
1745161045.9855084,41,0.016759775578975677
1745161069.5241845,42,0.008849557489156723
1745161092.9341998,43,0.018237082287669182
1745161116.7532535,44,0.03164556995034218
1745161140.0961607,45,0.020066889002919197
1745161169.303668,46,0.0416666679084301
1745161192.68787,47,0.02247191034257412
1745161216.069639,48,0.023715415969491005
1745161239.727843,49,0.04878048598766327
1745161263.0714517,50,0.042553190141916275
1745161292.4215438,51,0.03139013797044754
1745161315.6380963,52,0.05936072766780853
1745161339.1587796,53,0.08636363595724106
1745161362.8459742,54,0.06796116381883621
1745161386.6106172,55,0.08717948943376541
1745161415.8154204,56,0.08556149899959564
1745161439.7686305,57,0.10106382519006729
1745161463.107678,58,0.12068965286016464
1745161486.5814974,59,0.10625000298023224
1745161510.1740024,60,0.11764705926179886
1745161539.9837105,61,0.0902777761220932
1745161563.553865,62,0.10489509999752045
1745161587.0912497,63,0.20666667819023132
1745161610.3506405,64,0.1304347813129425
1745161633.890185,65,0.1716417819261551
1745161662.819838,66,0.17600001394748688
1745161686.3777356,67,0.14754097163677216
1745161710.3402386,68,0.15000000596046448
1745161734.383818,69,0.1465517282485962
1745161758.3262722,70,0.15740740299224854
1745161787.917554,71,0.1875000149011612
1745161811.593935,72,0.222222238779068
1745161835.419306,73,0.1666666716337204
1745161859.0558512,74,0.24761906266212463
1745161883.209819,75,0.2545454502105713
1745161912.8414907,76,0.24038462340831757
1745161936.6585443,77,0.1979166716337204
1745161960.0996864,78,0.19587628543376923
1745161983.7332976,79,0.26851850748062134
1745162007.5691657,80,0.24271844327449799
1745162036.9272969,81,0.18478260934352875
1745162060.357723,82,0.33027520775794983
1745162083.8002539,83,0.3203883469104767
1745162107.3275135,84,0.2604166865348816
1745162131.1991425,85,0.2183908075094223
1745162160.7397356,86,0.25806450843811035
1745162184.3799255,87,0.2688172161579132
1745162208.3115296,88,0.2795698940753937
1745162231.6975534,89,0.260869562625885
1745162255.1548972,90,0.2183908075094223
1745162284.4368405,91,0.25287356972694397
1745162308.0091753,92,0.23863637447357178
1745162331.56111,93,0.2142857164144516
1745162355.1573184,94,0.21176470816135406
1745162378.992791,95,0.2857142984867096
1745162408.9498582,96,0.1428571492433548
1745162432.3695579,97,0.3191489279270172
