Wall time,Step,Value
1745176911.8925788,1,0.0
1745176916.304131,2,0.0
1745176920.7184355,3,0.0
1745176925.2712789,4,0.0
1745176929.9973826,5,0.0
1745176940.4023309,6,0.0
1745176945.294916,7,0.0
1745176950.3685317,8,0.0
1745176955.5376656,9,0.0
1745176960.933014,10,0.0
1745176972.6286144,11,0.0
1745176978.4641862,12,0.0
1745176984.4327002,13,0.0
1745176990.8058414,14,0.0
1745176997.7676823,15,0.0
1745177011.1733625,16,0.0
1745177019.2074184,17,0.0
1745177027.904066,18,0.0
1745177036.7685406,19,0.0
1745177045.6791527,20,0.0
1745177061.3020988,21,0.0
1745177071.3450017,22,0.0
1745177081.595156,23,0.0
1745177091.8696203,24,0.0
1745177102.254259,25,0.0
1745177118.573558,26,0.0
1745177129.601805,27,0.0
1745177140.7472215,28,0.0
1745177152.2283487,29,0.0
1745177163.6393886,30,0.0
1745177181.67041,31,0.0
1745177194.188598,32,0.0
1745177206.5601313,33,0.0
1745177219.301973,34,0.003367003286257386
1745177232.2438471,35,0.0069444444961845875
1745177251.307771,36,0.003703703638166189
1745177264.2049413,37,0.00390625
1745177277.5394526,38,0.0
1745177291.0008929,39,0.008928571827709675
1745177304.3545642,40,0.0
1745177323.3710973,41,0.004975124262273312
1745177336.822127,42,0.010471204295754433
1745177350.3776143,43,0.01104972418397665
1745177363.8323042,44,0.016949152573943138
1745177377.2763786,45,0.01785714365541935
1745177396.547926,46,0.03703703731298447
1745177409.877214,47,0.03164556995034218
1745177423.2500734,48,0.020134229212999344
1745177436.725233,49,0.06802721321582794
1745177450.3183868,50,0.021897809579968452
1745177469.640277,51,0.015748031437397003
1745177483.026973,52,0.05384615436196327
1745177496.449108,53,0.04838709533214569
1745177509.9273477,54,0.06611569970846176
1745177523.3837385,55,0.05932203307747841
1745177542.478738,56,0.06034482643008232
1745177555.8494923,57,0.0810810849070549
1745177569.3355136,58,0.09433962404727936
1745177582.7208533,59,0.07000000029802322
1745177596.1401405,60,0.06315790116786957
1745177615.5950644,61,0.10526315867900848
1745177628.9941688,62,0.11235955357551575
1745177642.6249895,63,0.09876543283462524
1745177656.048442,64,0.11764705926179886
1745177669.4388845,65,0.054054055362939835
1745177688.688501,66,0.15662649273872375
1745177702.1558952,67,0.1882352977991104
1745177715.7996402,68,0.1666666716337204
1745177729.3344646,69,0.20000000298023224
1745177742.6960397,70,0.1780821979045868
1745177761.9557178,71,0.10769230872392654
1745177775.299495,72,0.21212121844291687
1745177788.8625638,73,0.2461538463830948
1745177802.5312247,74,0.20000001788139343
1745177815.993626,75,0.1428571492433548
1745177835.525407,76,0.265625
1745177849.0880811,77,0.1818181723356247
1745177862.566197,78,0.22807016968727112
1745177875.8689444,79,0.19298246502876282
1745177889.2231512,80,0.2181818187236786
1745177908.6125417,81,0.12244898080825806
1745177922.1691432,82,0.27586206793785095
1745177935.5422606,83,0.16981132328510284
1745177949.0011199,84,0.3050847351551056
1745177962.467107,85,0.2542372941970825
1745177981.615292,86,0.08888889104127884
1745177995.137626,87,0.2199999988079071
1745178008.7362096,88,0.2641509473323822
1745178022.0935533,89,0.25999999046325684
1745178035.4155736,90,0.2916666865348816
1745178054.817353,91,0.2916666865348816
1745178068.169482,92,0.25581395626068115
1745178081.6160984,93,0.22500000894069672
1745178095.1133888,94,0.3777777850627899
1745178108.574684,95,0.3333333432674408
1745178127.8423722,96,0.3488371968269348
1745178141.4504395,97,0.2750000059604645
1745178147.4855719,98,0.8888888955116272
